City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
273,chapais,49.7834,-74.8492,-4.1200000000000045,87,100,7.26,CA,1680390839
274,san vicente,-26.6167,-54.1333,15.120000000000005,47,0,1.49,AR,1680390930
275,fort frances,48.5999,-93.4003,5.1200000000000045,17,75,2.06,CA,1680390930
276,krasnoselkup,65.7,82.4667,0.08000000000004093,98,100,10.71,RU,1680390808
277,velyka bahachka,49.7912,33.7226,6.150000000000034,86,95,5.5,UA,1680390930
278,rayong,12.8333,101.4333,27.689999999999998,78,33,2.95,TH,1680390930
279,panaba,21.2833,-88.2667,34.0,29,23,6.8,MX,1680390931
280,ketchikan,55.3422,-131.6461,6.260000000000048,61,75,5.14,US,1680390918
281,dunedin,-45.8742,170.5036,13.78000000000003,91,59,4.02,NZ,1680390913
282,aguimes,27.9054,-15.4461,18.140000000000043,72,20,9.26,ES,1680390931
283,praxedis guerrero,31.3667,-106.0167,26.700000000000045,5,7,3.7,MX,1680390932
284,ibipeba,-11.6408,-42.0111,24.55000000000001,47,38,1.8,BR,1680390932
285,cacoal,-11.4386,-61.4472,23.29000000000002,96,87,1.64,BR,1680390667
286,ust-omchug,61.15,149.6333,-6.029999999999973,92,97,3.1,RU,1680390932
287,shingu,33.7333,135.9833,16.640000000000043,76,100,5.83,JP,1680390932
288,arcata,40.8665,-124.0828,11.07000000000005,82,100,2.57,US,1680390933
289,harlingen,26.1906,-97.6961,29.05000000000001,81,20,7.2,US,1680390710
290,mantua,45.1667,10.7833,13.580000000000041,84,63,2.68,IT,1680390933
291,ambovombe,-25.1667,46.0833,22.980000000000018,89,100,5.02,MG,1680390933
292,lasa,46.6166,10.7002,5.3799999999999955,91,100,1.77,IT,1680390933
293,nador,35.174,-2.9287,21.140000000000043,46,0,7.72,MA,1680390911
294,mandera,3.9366,41.867,30.870000000000005,47,65,5.9,KE,1680390934
295,hurghada,27.2574,33.8129,18.0,42,0,6.43,EG,1680390934
296,sohag,26.557,31.6948,16.410000000000025,33,0,3.5,EG,1680390934
297,atwater,37.3477,-120.6091,19.879999999999995,46,0,3.6,US,1680390935
298,senanga,-16.1167,23.2667,18.620000000000005,91,66,2.13,ZM,1680390935
299,bay roberts,47.5999,-53.2648,1.8100000000000023,67,75,1.34,CA,1680390936
300,richards bay,-28.783,32.0377,20.470000000000027,94,41,1.73,ZA,1680390845
301,linxi,39.7,118.4333,10.340000000000032,45,5,2.88,CN,1680390936
302,grajau,-5.8194,-46.1386,23.150000000000034,90,99,1.54,BR,1680390936
303,tonantins,-2.8731,-67.8022,23.460000000000036,98,98,1.18,BR,1680390936
304,dengzhou,37.8086,120.7508,11.470000000000027,31,0,2.32,CN,1680390936
305,taoudenni,22.6783,-3.9836,28.57000000000005,7,0,4.46,ML,1680390920
306,arlit,18.7369,7.3853,22.850000000000023,6,1,5.86,NE,1680390937
307,pangody,65.85,74.4859,0.5500000000000114,98,100,8.21,RU,1680390937
308,taywarah,33.35,64.4167,5.150000000000034,69,46,1.7,AF,1680390937
309,road town,18.4167,-64.6167,26.05000000000001,69,40,4.63,VG,1680390891
310,kapiri mposhi,-13.9652,28.6809,15.360000000000014,99,100,2.03,ZM,1680390938
311,rawson,-43.3002,-65.1023,21.29000000000002,33,74,5.05,AR,1680390686
312,kut chap,17.4257,102.5669,26.450000000000045,52,14,1.21,TH,1680390938
313,asau,46.4333,26.4,7.510000000000048,95,100,1.86,RO,1680390898
314,yatsushiro,32.5,130.6,16.210000000000036,62,100,1.62,JP,1680390939
315,qaqortoq,60.7167,-46.0333,-6.489999999999952,84,41,3.79,GL,1680390897
316,castro,-24.7911,-50.0119,19.600000000000023,81,61,1.37,BR,1680390858
317,bay city,43.5945,-83.8889,2.180000000000007,76,100,7.2,US,1680390939
318,maniitsoq,65.4167,-52.9,-6.939999999999998,56,64,3.46,GL,1680390939
319,olutanga,7.3106,122.8464,26.180000000000007,82,100,2.79,PH,1680390939
320,cheney,47.4874,-117.5758,9.010000000000048,38,75,14.92,US,1680390684
321,tambacounda,13.7539,-13.7586,31.900000000000034,9,3,2.21,SN,1680390940
322,dickinson,29.4608,-95.0513,31.05000000000001,30,0,4.12,US,1680390940
323,broadstairs,51.3591,1.4394,7.330000000000041,89,100,4.92,GB,1680390940
324,lompoc,34.6391,-120.4579,21.120000000000005,66,0,11.18,US,1680390605
325,dharmavaram,14.4333,77.7167,26.900000000000034,39,66,5.28,IN,1680390941
326,uvira,-3.4067,29.1458,22.03000000000003,86,93,0.89,CD,1680390941
327,narsaq,60.9167,-46.05,-1.8799999999999955,77,57,3.9,GL,1680390915
328,gravdal,68.1214,13.5031,-5.060000000000002,80,0,3.0,NO,1680390942
329,zverinogolovskoye,54.4586,64.8542,-0.8199999999999932,71,6,4.98,RU,1680390942
330,paita,-5.0892,-81.1144,27.670000000000016,74,94,4.8,PE,1680390942
331,berdigestyakh,62.0989,126.6992,-19.96999999999997,96,44,3.23,RU,1680390849
332,terrace,54.5163,-128.6035,4.9500000000000455,70,75,3.09,CA,1680390920
333,balabac,7.9868,117.0645,26.57000000000005,80,100,1.8,PH,1680390943
334,rincon,32.296,-81.2354,25.480000000000018,65,100,6.17,US,1680390943
335,balkhash,46.844,74.9804,-3.759999999999991,43,0,10.41,KZ,1680390943
336,brae,60.3964,-1.353,4.410000000000025,74,18,4.0,GB,1680390822
337,mabaruma,8.2,-59.7833,23.77000000000004,84,63,2.04,GY,1680390944
338,cherskiy,68.75,161.3,-26.47999999999999,97,100,1.86,RU,1680390822
339,rampura,30.25,75.2333,15.770000000000039,90,2,2.67,IN,1680390944
340,zhezkazgan,47.8043,67.7144,0.040000000000020464,37,0,8.25,KZ,1680390837
341,diffa,13.3154,12.6113,25.600000000000023,11,15,4.66,NE,1680390944
342,huntley,42.1681,-88.4281,3.5300000000000296,75,100,1.79,US,1680390944
343,gaziantep,37.0594,37.3825,5.960000000000036,93,20,3.09,TR,1680390945
344,kainantu,-6.2887,145.8655,19.05000000000001,83,92,0.89,PG,1680390945
345,ust-nera,64.5667,143.2,-12.539999999999964,93,100,2.02,RU,1680390945
346,aberdeen,57.1437,-2.0981,4.25,95,20,1.03,GB,1680390650
347,san patricio,28.017,-97.5169,29.54000000000002,56,99,6.17,US,1680390806
348,leningradskiy,69.3833,178.4167,-16.859999999999957,94,100,14.25,RU,1680390848
349,nemuro,43.3236,145.575,0.8600000000000136,77,29,7.49,JP,1680390946
350,goderich,43.7501,-81.7165,1.6200000000000045,81,100,11.94,CA,1680390919
351,bowen,-20.0167,148.2333,27.74000000000001,73,99,2.32,AU,1680390833
352,killarney,52.05,-9.5167,4.240000000000009,91,10,1.69,IE,1680390946
353,laje,-10.1833,-40.9667,24.0,54,100,0.83,BR,1680390947
354,vardo,70.3705,31.1107,-3.009999999999991,86,100,12.35,NO,1680390876
355,winchester,51.0651,-1.3187,8.78000000000003,75,75,4.12,GB,1680390947
356,barra do garcas,-15.89,-52.2567,24.890000000000043,72,86,0.41,BR,1680390948
357,nesebar,42.7833,27.7333,9.640000000000043,82,66,4.72,BG,1680390949
358,husavik,66.0449,-17.3389,-0.19999999999998863,77,2,7.01,IS,1680390809
359,ancud,-41.8697,-73.8203,12.090000000000032,85,77,2.56,CL,1680390811
360,muisne,0.6,-80.0333,27.110000000000014,80,95,2.6,EC,1680390950
361,sigli,5.3848,95.9609,25.220000000000027,85,86,1.42,ID,1680390950
362,yerbogachen,61.2767,108.0108,-24.269999999999982,100,34,2.03,RU,1680390833
363,honningsvag,70.9821,25.9704,-2.1399999999999864,64,75,9.77,NO,1680390951
364,formosa,-26.1775,-58.1781,24.99000000000001,52,0,3.6,AR,1680390951
365,teya,60.3778,92.6267,-17.23999999999998,98,64,2.2,RU,1680390864
366,zabaykalsk,49.6333,117.3167,0.29000000000002046,68,86,3.63,RU,1680390951
367,kodinsk,58.6881,99.1844,-16.769999999999982,98,26,0.76,RU,1680390952
368,tilichiki,60.4667,166.1,-4.259999999999991,93,68,0.54,RU,1680390952
369,matara,5.9485,80.5353,24.470000000000027,89,72,1.26,LK,1680390952
370,gerash,27.6652,54.1371,14.420000000000016,33,42,3.02,IR,1680390953
371,salinopolis,-0.6136,-47.3561,24.810000000000002,87,97,3.02,BR,1680390864
372,lavrentiya,65.5833,-171.0,-4.2099999999999795,86,100,3.44,RU,1680390808
373,padang,-0.9492,100.3543,24.25,84,100,1.47,ID,1680390861
374,viedma,-40.8135,-62.9967,19.53000000000003,28,83,4.32,AR,1680390858
375,shelburne,44.0787,-80.2041,-1.599999999999966,94,83,9.43,CA,1680390830
376,hearst,49.6835,-83.6665,-6.889999999999986,90,100,2.77,CA,1680390954
377,balkanabat,39.5108,54.3671,7.8700000000000045,74,99,5.38,TM,1680390929
378,escarcega,18.6089,-90.7454,36.700000000000045,22,7,3.39,MX,1680390864
379,grand-santi,4.25,-54.3833,21.970000000000027,97,77,1.34,GF,1680390954
380,vaitape,-16.5167,-151.75,28.0,72,0,3.34,PF,1680390955
381,newport,51.5877,-2.9984,9.870000000000005,81,90,3.81,GB,1680390955
382,contamana,-7.3333,-75.0167,22.99000000000001,88,91,0.82,PE,1680390955
383,pleasanton,37.6624,-121.8747,18.900000000000034,53,0,2.57,US,1680390955
384,kloulklubed,7.0419,134.2556,27.28000000000003,72,75,0.85,PW,1680390924
385,redlands,34.0556,-117.1825,23.640000000000043,31,0,5.14,US,1680390955
386,adrar,20.5022,-10.0711,25.680000000000007,7,0,4.48,MR,1680390933
387,guerrero negro,27.9769,-114.0611,18.379999999999995,51,0,8.47,MX,1680390918
388,varna,43.2167,27.9167,11.830000000000041,92,100,6.17,BG,1680390956
389,hovd,48.0056,91.6419,-13.669999999999959,42,100,2.22,MN,1680390887
390,primorsk,46.7348,36.3443,6.640000000000043,78,84,5.48,UA,1680390957
391,bijie,27.3125,105.2942,15.270000000000039,64,27,4.91,CN,1680390957
392,borova,50.1763,30.1043,9.080000000000041,83,100,3.89,UA,1680390957
393,marsh harbour,26.5412,-77.0636,24.660000000000025,78,32,5.26,BS,1680390867
394,hokitika,-42.7167,170.9667,16.189999999999998,80,10,5.39,NZ,1680390958
395,ilulissat,69.2167,-51.1,-16.989999999999952,78,24,3.6,GL,1680390827
396,bon accord,53.8335,-113.4187,3.5400000000000205,97,99,2.05,CA,1680390958
397,maryborough,-25.5333,152.7,21.170000000000016,57,99,1.49,AU,1680390958
398,vershino-darasunskiy,52.35,115.5167,-7.3799999999999955,47,100,4.87,RU,1680390958
399,hami,42.8,93.45,0.7600000000000477,25,100,3.02,CN,1680390907
400,kinango,-4.1372,39.3153,24.510000000000048,89,35,1.83,KE,1680390959
401,samarai,-10.6167,150.6667,28.600000000000023,72,100,3.66,PG,1680390854
402,korla,41.7597,86.1469,4.650000000000034,23,0,1.65,CN,1680390959
403,peniche,39.3558,-9.3811,15.310000000000002,92,71,8.58,PT,1680390959
404,lardos,36.0942,28.0157,16.08000000000004,87,63,3.24,GR,1680390960
405,strezhevoy,60.7333,77.5889,-1.8700000000000045,78,100,6.93,RU,1680390960
406,eyl,7.9803,49.8164,26.930000000000007,78,44,2.22,SO,1680390934
407,namibe,-15.1961,12.1522,23.99000000000001,84,98,3.08,AO,1680390914
408,sitka,57.0531,-135.33,3.9399999999999977,81,75,4.63,US,1680390740
409,elk,53.8282,22.3647,3.0500000000000114,96,100,5.12,PL,1680390961
410,kilindoni,-7.9139,39.6668,28.07000000000005,77,84,6.02,TZ,1680390961
411,mira,45.4358,12.1348,12.78000000000003,88,100,4.63,IT,1680390961
412,meadow lake,34.8014,-106.5436,19.920000000000016,11,5,3.51,US,1680390961
413,dingli,35.8614,14.3822,16.010000000000048,63,0,6.69,MT,1680390962
414,victoria point,-27.5833,153.3,24.970000000000027,67,23,1.79,AU,1680390962
415,port lincoln,-34.7333,135.8667,15.689999999999998,62,46,5.52,AU,1680390898
416,letlhakane,-21.4167,25.5833,23.230000000000018,47,91,6.12,BW,1680390962
417,verkhoyansk,67.5447,133.385,-24.569999999999965,98,94,1.79,RU,1680390963
418,discovery bay,37.9085,-121.6002,19.58000000000004,49,0,7.6,US,1680390687
419,namatanai,-3.6667,152.4333,27.220000000000027,74,100,2.39,PG,1680390821
420,huarmey,-10.0681,-78.1522,25.620000000000005,80,100,3.54,PE,1680390963
421,saint-georges,12.0564,-61.7485,25.430000000000007,79,100,7.48,GD,1680390963
422,male,4.1748,73.5089,27.970000000000027,83,20,2.06,MV,1680390696
423,megion,61.0296,76.1136,0.010000000000047748,76,100,8.23,RU,1680390964
424,sangmelima,2.9333,11.9833,21.010000000000048,96,86,0.96,CM,1680390964
425,kirakira,-10.4544,161.9205,29.30000000000001,70,90,2.14,SB,1680390917
426,thinadhoo,0.5333,72.9333,27.450000000000045,76,97,1.91,MV,1680390964
427,lahat,-3.8,103.5333,21.33000000000004,94,99,0.74,ID,1680390965
428,visnes,59.3556,5.2242,2.900000000000034,80,20,2.06,NO,1680390965
429,evanton,57.6638,-4.34,5.330000000000041,89,97,0.51,GB,1680390965
430,turbat,26.0023,63.044,22.510000000000048,84,8,2.36,PK,1680390965
431,san jose,37.3394,-121.895,19.310000000000002,50,20,6.26,US,1680390780
432,ucluelet,48.9329,-125.5528,8.379999999999995,78,34,1.34,CA,1680390878
433,sola,-13.8833,167.55,28.27000000000004,71,68,4.08,VU,1680390966
434,rawlins,41.7911,-107.2387,5.939999999999998,42,0,18.01,US,1680390966
435,kalmunai,7.4167,81.8167,24.55000000000001,88,15,2.46,LK,1680390967
436,avera,33.194,-82.5271,26.03000000000003,43,99,7.23,US,1680390895
437,ismailia,30.6043,32.2723,14.980000000000018,58,0,2.47,EG,1680390967
438,miraflores,19.2167,-98.8083,29.460000000000036,25,48,2.15,MX,1680390914
439,wodonga,-36.1167,146.8833,16.090000000000032,100,10,1.71,AU,1680390967
440,baoning,25.3378,110.026,20.27000000000004,98,100,0.81,CN,1680390968
441,okhotsk,59.3833,143.3,-3.7899999999999636,93,100,1.15,RU,1680390968
442,donskoye,45.4552,41.9741,5.07000000000005,63,97,2.98,RU,1680390968
443,margate,51.3813,1.3862,7.390000000000043,89,100,4.92,GB,1680390864
444,kiama,-34.6833,150.8667,20.0,93,98,1.34,AU,1680390969
445,mackenzie,55.2999,-123.1698,4.1200000000000045,56,75,2.06,CA,1680390919
446,beisfjord,68.3751,17.5988,-6.96999999999997,79,50,2.73,NO,1680390969
447,ballina,-28.8667,153.5667,19.32000000000005,71,17,3.4,AU,1680390915
448,haicheng,40.8516,122.7475,12.870000000000005,29,0,1.73,CN,1680390970
449,kenai,60.5544,-151.2583,4.050000000000011,44,0,6.17,US,1680390917
450,abha,18.2164,42.5053,14.140000000000043,88,20,5.14,SA,1680390883
451,komsomolskiy,40.4272,71.7189,15.400000000000034,55,99,4.12,UZ,1680390890
452,taltal,-25.4,-70.4833,20.80000000000001,86,43,1.63,CL,1680390971
453,shimoda,34.6667,138.95,12.840000000000032,80,97,7.68,JP,1680390902
454,valparaiso,-33.0393,-71.6273,18.890000000000043,59,0,1.03,CL,1680390733
455,kargil,34.5667,76.1,-5.2999999999999545,80,54,2.6,IN,1680390972
456,hamilton,39.1834,-84.5333,6.53000000000003,75,100,7.2,US,1680390727
457,newtonmore,57.066,-4.1192,4.82000000000005,88,100,1.54,GB,1680390972
458,atakpame,7.5333,1.1333,25.410000000000025,72,57,3.32,TG,1680390973
459,am timan,11.0297,20.2827,28.25,14,3,2.94,TD,1680390973
460,hemsedal,60.8629,8.5534,-9.359999999999957,72,14,2.32,NO,1680390973
461,galle,6.0367,80.217,24.910000000000025,87,66,1.66,LK,1680390862
462,beckley,37.7782,-81.1882,13.939999999999998,43,75,10.8,US,1680390973
463,olafsvik,64.8945,-23.7142,2.830000000000041,93,85,11.26,IS,1680390974
464,bara,10.3744,10.7288,25.840000000000032,15,32,3.57,NG,1680390974
465,baculin,7.4525,126.5842,26.220000000000027,83,99,2.48,PH,1680390974
466,jerantut,3.936,102.3626,22.350000000000023,98,85,0.21,MY,1680390974
467,berlevag,70.8578,29.0864,-3.0,80,100,13.89,NO,1680390921
468,ixtapa,20.7,-105.2,24.57000000000005,73,75,4.63,MX,1680390974
469,alyangula,-13.8483,136.4192,28.310000000000002,71,47,2.11,AU,1680390975
470,high level,58.5169,-117.136,-2.9399999999999977,93,100,2.06,CA,1680390888
471,falam,22.9167,93.6833,11.04000000000002,88,11,1.75,MM,1680390975
472,chegem,43.2833,43.1333,-8.92999999999995,56,81,3.72,RU,1680390976
473,radovitskiy,55.1282,39.7956,3.3100000000000023,98,100,3.34,RU,1680390976
474,hofn,64.2539,-15.2082,3.670000000000016,65,0,3.82,IS,1680390883
475,metkovic,43.0542,17.6483,10.260000000000048,89,77,1.54,HR,1680390977
476,tessalit,20.1986,1.0114,25.07000000000005,9,0,4.57,ML,1680390977
477,kamariotissa,40.4833,25.4667,14.420000000000016,83,92,4.25,GR,1680390977
478,port macquarie,-31.4333,152.9167,20.5,72,32,4.0,AU,1680390869
479,rorvik,64.8621,11.2373,-3.9399999999999977,80,28,1.03,NO,1680390977
480,tabou,4.423,-7.3528,26.28000000000003,88,17,2.39,CI,1680390978
481,college,64.8569,-147.8028,-1.339999999999975,50,75,5.14,US,1680390898
482,hitoyoshi,32.2167,130.75,14.720000000000027,72,100,1.11,JP,1680390978
483,pochutla,15.7432,-96.4661,30.460000000000036,53,59,3.48,MX,1680390978
484,leawood,38.9667,-94.6169,15.410000000000025,26,0,3.6,US,1680390979
485,umm lajj,25.0213,37.2685,20.79000000000002,47,0,4.73,SA,1680390904
486,zholymbet,51.7433,71.7122,-2.6200000000000045,55,0,3.2,KZ,1680390979
487,nhulunbuy,-12.2333,136.7667,28.340000000000032,83,80,1.03,AU,1680390979
488,severomuysk,56.1481,113.4267,-24.48999999999998,97,52,1.79,RU,1680390980
489,panambi,-28.2925,-53.5017,15.04000000000002,42,0,3.79,BR,1680390980
490,las cruces,32.3123,-106.7783,28.060000000000002,9,0,4.47,US,1680390980
491,wanning,18.8003,110.3967,25.160000000000025,85,65,3.38,CN,1680390981
492,mayor pablo lagerenza,-19.9309,-60.7718,28.840000000000032,53,68,2.09,PY,1680390981
493,nysa,50.4738,17.3344,10.870000000000005,94,99,0.37,PL,1680390981
494,amga,60.8953,131.9608,-16.359999999999957,85,100,3.7,RU,1680390981
495,kolaras,25.2333,77.6,21.55000000000001,44,1,1.12,IN,1680390982
496,elko,41.0002,-115.5012,12.010000000000048,53,100,8.58,US,1680390982
497,santiago de cao,-7.9589,-79.2392,28.07000000000005,78,75,4.63,PE,1680390982
498,rathdrum,47.8137,-116.892,8.590000000000032,47,0,7.72,US,1680390919
499,pingdu,36.7844,119.9464,10.180000000000007,31,0,2.43,CN,1680390837
500,saint-joseph,-21.3667,55.6167,23.590000000000032,83,28,4.45,RE,1680390983
501,shar,49.5886,81.0453,-8.70999999999998,66,0,4.37,KZ,1680390983
502,sioux lookout,50.1001,-91.917,0.2300000000000182,66,69,2.23,CA,1680390983
503,moerai,-22.4333,-151.3333,26.189999999999998,78,27,6.83,PF,1680390983
504,mujiayingzi,42.1167,118.7833,9.430000000000007,58,90,3.05,CN,1680390984
505,mahajanga,-15.7167,46.3167,26.010000000000048,94,40,0.0,MG,1680390984
506,freetown,8.484,-13.2299,25.610000000000014,87,23,2.82,SL,1680390984
507,kampot,10.6167,104.1833,24.03000000000003,78,99,0.4,KH,1680390984
508,zaltan,32.947,11.8665,17.920000000000016,72,32,4.54,LY,1680390984
509,broken hill,-31.95,141.4333,13.470000000000027,48,0,5.27,AU,1680390756
510,abu samrah,35.3029,37.1841,9.379999999999995,88,39,4.15,SY,1680390985
511,ziarat,30.3823,67.7282,7.430000000000007,71,1,1.82,PK,1680390985
512,vanimo,-2.6741,141.3028,27.680000000000007,76,45,1.08,PG,1680390911
513,luena,-11.7833,19.9167,16.160000000000025,98,100,0.92,AO,1680390985
514,mbini,1.574,9.6134,25.360000000000014,88,100,3.67,GQ,1680390986
515,vila,42.0304,-8.1588,4.28000000000003,80,5,2.03,PT,1680390986
516,ust-uda,54.1742,103.0304,-14.759999999999991,95,12,1.63,RU,1680390986
517,port-gentil,-0.7193,8.7815,25.980000000000018,94,20,0.51,GA,1680390986
518,denpasar,-8.65,115.2167,26.810000000000002,94,75,4.63,ID,1680390886
519,colac,-38.3333,143.5833,12.689999999999998,62,74,0.98,AU,1680390986
520,riyadh,24.6877,46.7219,14.080000000000041,24,30,3.41,SA,1680390920
521,olot,42.181,2.4901,7.3700000000000045,91,47,1.34,ES,1680390987
522,tukrah,32.5341,20.5791,17.890000000000043,31,16,5.14,LY,1680390987
523,madruga,22.9114,-81.8561,26.52000000000004,61,6,2.84,CU,1680390987
524,salinas,36.6777,-121.6555,19.760000000000048,56,0,6.69,US,1680390752
525,verkh-usugli,52.7,115.1667,-6.819999999999993,45,100,4.14,RU,1680390988
526,san carlos de bariloche,-41.1456,-71.3082,12.860000000000014,62,40,6.17,AR,1680390988
527,polignano a mare,40.9959,17.2159,15.379999999999995,63,100,2.09,IT,1680390988
528,santa cruz de la palma,28.6835,-17.7642,19.08000000000004,82,0,5.14,ES,1680390988
529,jasidih,24.5167,86.65,21.03000000000003,66,9,1.18,IN,1680390989
530,tocopilla,-22.092,-70.1979,22.25,80,28,1.35,CL,1680390989
531,dubbo,-32.25,148.6167,15.07000000000005,72,4,4.12,AU,1680390989
532,belem de sao francisco,-8.7539,-38.9658,26.74000000000001,46,100,0.94,BR,1680390989
533,lata,40.1629,-8.3327,13.29000000000002,98,93,1.67,PT,1680390886
534,komatipoort,-25.4332,31.9548,22.25,97,2,1.02,ZA,1680390990
535,saint anthony,45.0205,-93.218,2.8799999999999955,61,0,3.09,US,1680390831
536,jalu,29.0331,21.5482,19.400000000000034,19,0,4.25,LY,1680390852
537,sakakah,29.9697,40.2064,12.689999999999998,35,0,1.57,SA,1680390990
538,paramonga,-10.6667,-77.8333,24.870000000000005,82,100,3.53,PE,1680390990
539,virginia beach,36.8529,-75.978,25.03000000000003,51,20,11.83,US,1680390779
540,turayf,31.6725,38.6637,10.140000000000043,50,0,3.09,SA,1680390893
541,manaus,-3.1019,-60.025,28.28000000000003,78,40,2.57,BR,1680390991
542,lapeer,43.0514,-83.3188,1.400000000000034,80,100,7.72,US,1680390730
543,pozhva,59.0912,56.0847,-0.42999999999995,96,100,2.8,RU,1680390991
544,alice springs,-23.7,133.8833,16.75,94,100,0.0,AU,1680390546
545,pitimbu,-7.4706,-34.8086,26.33000000000004,75,100,4.48,BR,1680390992
546,rocha,-34.4833,-54.3333,13.560000000000002,79,11,1.41,UY,1680390866
547,tual,-5.6667,132.75,27.610000000000014,75,100,2.39,ID,1680390840
548,visby,57.6409,18.296,0.12000000000000455,86,8,6.69,SE,1680390994
549,zima,53.9202,102.0442,-14.579999999999984,98,76,1.36,RU,1680390930
